0.0,-1.45,-1.7,0.7853981633974483,-4.959129192387717e-19,-8.51241218866517e-19,-5.003339008375864e-19,0.0,0.0
0.02,-1.45,-1.7,0.7853981633974483,-0.06764950080017888,-0.05980586924569217,0.2624027551438391,0.0,0.0
0.04,-1.45,-1.7,0.7853981633974483,-0.13529900160035777,-0.11961173849138435,0.5248055102876782,0.0,0.0
0.06,-1.45,-1.7,0.7853981633974483,-0.20294850240053663,-0.17941760773707652,0.7872082654315171,0.0,0.0
0.08,-1.45,-1.7,0.7853981633974483,-0.27059800320071553,-0.2392234769827687,1.0496110205753564,0.0,0.0
0.1,-1.453074220919488,-1.702717779912173,0.7973226274312221,-0.33810477978142356,-0.29892271742343607,1.3124730353514158,0.0,0.0
0.12,-1.4591551672276832,-1.7080936699852163,0.8209097499713482,-0.40547196569981253,-0.35851767012954167,1.5757842265635118,0.0,0.0
0.14,-1.4652361135358785,-1.7134695600582592,0.8444968725114744,-0.47283915161820156,-0.4181126228356473,1.8390954177756083,1.0,0.0
0.16,-1.4713170598440737,-1.7188454501313024,0.8680839950516006,-0.5402063375365905,-0.4777075755417529,2.1024066089877045,0.0,0.0
0.18,-1.4774652200107155,-1.7242807995191545,0.8919338294876191,-0.6075326994812889,-0.5373415322292782,2.365713513729585,0.0,0.0
0.2,-1.4896017356233164,-1.7350136205873823,0.9391897329820529,-0.6712218879200188,-0.6004505119246488,2.628638519442754,0.0,0.0
0.22,-1.5017382512359172,-1.7457464416556103,0.9864456364764865,-0.7349110763587487,-0.6635594916200194,2.8915635251559233,0.0,0.0
0.24,-1.5138747668485182,-1.7564792627238381,1.0337015399709202,-0.7986002647974786,-0.7266684713153899,3.154488530869092,0.0,0.0
0.26,-1.526011282461119,-1.767212083792066,1.080957443465354,-0.8622894532362086,-0.7897774510107606,3.417413536582261,0.0,0.0
0.28,-1.5411055933073206,-1.7808757545683245,1.140423870405866,-0.9083897252327615,-0.8080083087657693,3.716361176043734,0.0,0.0
0.3,-1.5589670666908946,-1.797281379020957,1.211313841024406,-0.9380347030632872,-0.7842534819235932,4.049009756487675,0.0,0.0
0.32,-1.5768285400744686,-1.8136870034735895,1.282203811642946,-0.967679680893813,-0.7604986550814169,4.381658336931617,0.0,0.0
0.34,-1.5946900134580428,-1.830092627926222,1.353093782261486,-0.9973246587243387,-0.7367438282392407,4.714306917375559,0.0,0.0
0.36,-1.612610641853553,-1.8464508508569701,1.4246475358269794,-1.0290878205170086,-0.7129306096781397,5.036531367431774,0.0,0.0
0.38,-1.6331368727942825,-1.8607211775634385,1.525438956319509,-1.1541506933968453,-0.6865454093614727,4.899603840657198,0.0,0.0
0.4,-1.653663103735012,-1.8749915042699068,1.6262303768120385,-1.279213566276682,-0.6601602090448055,4.762676313882622,0.0,0.0
0.42,-1.6741893346757415,-1.8892618309763751,1.7270217973045678,-1.4042764391565181,-0.6337750087281386,4.625748787108047,0.0,0.0
0.44,-1.6947155656164712,-1.9035321576828435,1.8278132177970976,-1.5293393120363548,-0.6073898084114716,4.488821260333471,0.0,0.0
0.46,-1.7211746307286746,-1.9165508018199346,1.9221089590272118,-1.5676238046470412,-0.6653223319681466,4.38592202400757,0.0,0.0
0.48,-1.7529426388611866,-1.9284493891261294,2.0105921003960026,-1.5282554482266986,-0.7987058084265574,4.313472695744016,0.0,0.0
0.5,-1.7847106469936989,-1.9403479764323242,2.099075241764794,-1.488887091806356,-0.9320892848849686,4.241023367480462,0.0,0.0
0.52,-1.8164786551262109,-1.952246563738519,2.187558383133585,-1.4495187353860133,-1.0654727613433796,4.168574039216908,0.0,0.0
0.54,-1.8481288269961729,-1.9645443907331575,2.2758246712008137,-1.412040988030651,-1.19303205465869,4.089567872297035,0.0,0.0
0.56,-1.8763580527459278,-1.9884326860068924,2.357795414547086,-1.4294501795997199,-1.1515074319062397,3.8202078085653683,0.0,0.0
0.58,-1.9045872784956825,-2.0123209812806273,2.439766157893358,-1.4468593711687887,-1.1099828091537896,3.550847744833703,0.0,0.0
0.6,-1.9328165042454375,-2.036209276554362,2.5217369012396302,-1.4642685627378575,-1.068458186401339,3.2814876811020355,0.0,0.0
0.62,-1.9610457299951924,-2.060097571828097,2.603707644585903,-1.4816777543069264,-1.0269335636488885,3.0121276173703686,0.0,0.0
0.64,-1.9901181966870758,-2.0819745581980045,2.672631519385078,-1.4540603438313728,-0.9677113387693684,2.7630471205401865,0.0,0.0
0.66,-2.0199123173429037,-2.1021302464541125,2.7303897546455556,-1.3879087206236376,-0.8933433304141559,2.5313220782549406,0.0,0.0
0.68,-2.049706437998732,-2.1222859347102205,2.7881479899060326,-1.3217570974159023,-0.8189753220589433,2.2995970359696942,0.0,0.0
0.7000000000000001,-2.07950055865456,-2.142441622966328,2.84590622516651,-1.2556054742081673,-0.7446073137037308,2.067871993684448,0.0,0.0
0.72,-2.1090306750609784,-2.1623005162342883,2.9027396698792822,-1.1899360549035487,-0.6699375847740826,1.8363844823680497,0.0,0.0
0.74,-2.132878492134842,-2.175771338223737,2.939668371680776,-1.1346453583769256,-0.5887737686372322,1.610009472341909,0.0,0.0
0.76,-2.156726309208706,-2.1892421602131855,2.9765970734822704,-1.0793546618503027,-0.5076099525003819,1.3836344623157684,0.0,0.0
0.78,-2.1805741262825697,-2.202712982202634,3.0135257752837643,-1.0240639653236796,-0.42644613636353146,1.1572594522896276,0.0,0.0
0.8,-2.2044219433564334,-2.2161838041920827,3.0504544770852586,-0.9687732687970567,-0.3452823202266811,0.9308844422634868,0.0,0.0
0.8200000000000001,-2.2255365057371312,-2.225642352954615,3.076192497679264,-0.8879004681932421,-0.2851888312239283,0.7275657104200248,0.0,0.0
0.84,-2.244414297120573,-2.2318174402784927,3.092772575097672,-0.7860924402241489,-0.2423383370851684,0.5431151852141041,0.0,0.0
0.86,-2.2632920885040146,-2.2379925276023704,3.1093526525160797,-0.6842844122550551,-0.19948784294640826,0.3586646600081821,0.0,0.0
0.88,-2.282169879887457,-2.244167614926248,3.1259327299344877,-0.5824763842859614,-0.15663734880764812,0.17421413480226022,0.0,0.0
0.9,-2.300539789704572,-2.2501289374172813,3.141592653770511,-0.49429075679753604,-0.1157047229002503,1.6217070446429064e-07,0.0,0.0
0.92,-2.310266158764116,-2.2524522364640056,3.141592657026824,-0.6379421983767364,-0.10741193534204267,1.505488515137178e-07,0.0,0.0
0.9400000000000001,-2.3199925278236604,-2.2547755355107295,3.141592660283138,-0.7815936399559368,-0.09911914778383504,1.3892699856314496e-07,0.0,0.0
0.96,-2.3317626079249196,-2.2569808541089946,3.141592663374109,-0.9252450784899998,-0.09082636034043613,1.2730476967101648e-07,0.0,0.0
0.98,-2.3495380271133115,-2.2588394932676583,3.1415926659792297,-1.0688965080760873,-0.0825335732343965,1.1568143609409007e-07,0.0,0.0
1.0,-2.367313446301703,-2.260698132426322,3.14159266858435,-1.2125479376621748,-0.07424078612835688,1.0405810251716366e-07,0.0,0.0
