0.0,-1.95,1.05,-0.7853981633974483,4.55751888326283e-22,7.050536798634701e-22,-5.938274489467214e-23,0.0,0.0
0.02,-1.95,1.05,-0.7853981633974483,-0.10406679683118947,0.07872550469280185,0.12366452381990946,0.0,0.0
0.04,-1.95,1.05,-0.7853981633974483,-0.20813359366237894,0.1574510093856037,0.24732904763981892,0.0,0.0
0.06,-1.9531803683408921,1.0524059172605447,-0.7816188721304524,-0.31221139017141547,0.2361816049192036,0.3709350658083995,0.0,0.0
0.08,-1.9580708443159591,1.0561055140680615,-0.7758074279318731,-0.4162951012887752,0.31491493783564095,0.494509625054536,0.0,0.0
0.1,-1.9644318199635913,1.0609174591866704,-0.7682501164217029,-0.5203943615866997,0.39360175087322385,0.6181940558002769,0.0,0.0
0.12,-1.9742135667773384,1.0683170206783061,-0.756631455785944,-0.6245297933911707,0.47218034636869827,0.7421340767136569,0.0,0.0
0.14,-1.9839953135910855,1.075716582169942,-0.745012795150185,-0.7286652251956417,0.5507589418641727,0.8660740976270372,0.0,0.0
0.16,-1.998430756672825,1.086627733427566,-0.7278553932542707,-0.8329034642444134,0.6290375942883932,0.9906777641591983,0.0,0.0
0.18,-2.013106204867802,1.097719987931061,-0.7104123418129661,-0.9371470053719821,0.7073007777463048,1.1153156568919347,0.0,0.0
0.2,-2.03072716858004,1.1110236544684529,-0.6894475100952825,-0.9816729406550697,0.7335657622064142,1.1687155159582492,0.0,0.0
0.22,-2.0503013986051837,1.1257937796289454,-0.6661472723221916,-0.9865982060045351,0.7253490643127916,1.1748751379445475,0.0,0.0
0.24,-2.0699338615589564,1.140466756240466,-0.6427742074419182,-0.9639153761159692,0.699776619738797,1.1478157016119916,0.0,0.0
0.26,-2.089739547654584,1.1548507489853685,-0.6191845067060309,-0.8591078598965154,0.6225767361881203,1.0219408735936926,0.0,0.0
0.28,-2.109545233750212,1.169234741730271,-0.5955948059701436,-0.7543003436770614,0.5453768526374435,0.8960660455753934,0.0,0.0
0.3,-2.124908742968346,1.1803466834808922,-0.5773402020922964,-0.6491070914660358,0.4686848199234675,0.7702807101666246,0.0,0.0
0.32,-2.139789144000101,1.1911027738853879,-0.5596658157605581,-0.5438718886032352,0.3920480184403574,0.6445051075112951,0.0,0.0
0.34,-2.1519385488250715,1.1998700353765834,-0.545255476861746,-0.4384421543409829,0.31562590267794066,0.5189630685564127,0.0,0.0
0.36,-2.161873566247426,1.207024684707928,-0.5334917419747064,-0.3328546872048116,0.239377861619196,0.3936104112325609,0.0,0.0
0.38,-2.170803542214718,1.2134535618978446,-0.5229211848437945,-0.2272191968609967,0.16318022486852243,0.26833454607928003,1.0,0.0
0.4,-2.1757766218526777,1.2170250394174478,-0.5170482256673546,-0.12139463684936952,0.08718103229205222,0.14336101537829907,1.0,0.0
0.42,-2.180749701490638,1.220596516937051,-0.5111752664909149,-0.015570076837742614,0.011181839715582204,0.018387484677318433,1.0,0.0
0.44,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,-1.747106747058588e-15,1.3298452088765392e-15,-6.960019652750812e-16,1.0,0.0
0.46,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,-2.45804804665699e-16,4.961144792567909e-16,-1.3122319352488553e-16,1.0,0.0
0.48,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,5.103629489137548e-16,7.931534088452452e-17,1.3469000198966924e-16,1.0,0.0
0.5,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,5.308375021725555e-16,7.416519310292016e-17,1.0552430359840896e-16,1.0,0.0
0.52,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,5.513120554313562e-16,6.90150453213158e-17,7.635860520714868e-17,1.0,0.0
0.54,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,5.71786608690157e-16,6.386489753971144e-17,4.719290681588839e-17,1.0,0.0
0.56,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,5.922611619489577e-16,5.871474975810707e-17,1.802720842462811e-17,1.0,0.0
0.58,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,6.127357152077583e-16,5.356460197650275e-17,-1.1138489966632017e-17,1.0,0.0
0.6,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,6.33210268466559e-16,4.841445419489839e-17,-4.0304188357892293e-17,1.0,0.0
0.62,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,6.536848217253596e-16,4.326430641329403e-17,-6.946988674915257e-17,1.0,0.0
0.64,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,6.741593749841604e-16,3.8114158631689675e-17,-9.863558514041285e-17,1.0,0.0
0.66,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,6.946339282429611e-16,3.2964010850085315e-17,-1.2780128353167315e-16,1.0,0.0
0.68,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.151084815017618e-16,2.7813863068480954e-17,-1.5696698192293345e-16,1.0,0.0
0.7000000000000001,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.355830347605624e-16,2.2663715286876594e-17,-1.861326803141937e-16,1.0,0.0
0.72,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.55975874722605e-16,1.748523966185375e-17,-2.1511451281012223e-16,1.0,0.0
0.74,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.508168223502742e-16,3.448597326974601e-18,-1.8660115483066068e-16,1.0,0.0
0.76,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.456577699779434e-16,-1.058804500790455e-17,-1.5808779685119913e-16,1.0,0.0
0.78,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.404987176056126e-16,-2.46246873427837e-17,-1.2957443887173757e-16,1.0,0.0
0.8,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.353396652332818e-16,-3.866132967766286e-17,-1.0106108089227602e-16,1.0,0.0
0.8200000000000001,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.3018061286095105e-16,-5.2697972012542e-17,-7.254772291281447e-17,1.0,0.0
0.84,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.250215604886203e-16,-6.673461434742107e-17,-4.403436493335306e-17,1.0,0.0
0.86,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.198625081162896e-16,-8.077125668230023e-17,-1.552100695389151e-17,1.0,0.0
0.88,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.147034557439588e-16,-9.480789901717938e-17,1.299235102557002e-17,1.0,0.0
0.9,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.09544403371628e-16,-1.0884454135205853e-16,4.1505709005031573e-17,1.0,0.0
0.92,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,7.043853509992972e-16,-1.228811836869377e-16,7.001906698449313e-17,1.0,0.0
0.9400000000000001,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,6.992262986269664e-16,-1.3691782602181682e-16,9.853242496395468e-17,1.0,0.0
0.96,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,6.940672462546356e-16,-1.509544683566959e-16,1.2704578294341609e-16,1.0,0.0
0.98,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,6.875285524142685e-16,-1.531402110515556e-16,1.4260585364873478e-16,1.0,0.0
1.0,-2.1814813958352657,1.2211219921140644,-0.5103111719401601,6.796276974193702e-16,-1.4362520720473706e-16,1.453767576342143e-16,1.0,0.0
